Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
"2013.712a, b","False","True","78633","Asian Art","Illustrated books","『東都名所一覧』|Fine Views of the Eastern Capital at a Glance (Tōto meisho ichiran)","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1800","1800","1800","Set of two woodblock printed books; ink and color on paper","each: 10 3/16 × 6 7/8 in. (25.8 × 17.5 cm)","Purchase, Mary and James G. Wallach Family Foundation Gift, in honor of John T. Carpenter, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78633","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.713","False","True","78634","Asian Art","Illustrated book","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1802","1802","1802","Woodblock printed book; ink and color on paper","7 5/8 × 5 1/4 in. (19.3 × 13.4 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78634","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.714","False","True","78635","Asian Art","Illustrated book","『画本狂歌山満多山』|Picture Book of Kyōka Poems: Mountains upon Mountains (Ehon kyōka yama mata yama)","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1804","1804","1804","Woodblock printed book; ink and color on paper","10 7/16 × 6 7/8 in. (26.5 × 17.5 cm)","Purchase, Mary and James G. Wallach Family Foundation Gift, in honor of John T. Carpenter, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78635","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.715a–d","False","True","78636","Asian Art","Illustrated books","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1805–38","1805","1838","Set of four woodblock printed books; ink on paper","each: 9 13/16 × 7 1/16 in. (25 × 18 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78636","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.716a–c","False","True","78637","Asian Art","Illustrated books","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","ca. 1806","1801","1811","Set of three woodblock printed books; ink and color on paper","each: 9 1/4 × 6 5/8 in. (23.5 × 16.9 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78637","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.736a–f","False","True","78638","Asian Art","Illustrated books","","Japan","Edo period (1615–1868)
1845.","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1845","1845","1845","Set of six woodblock printed books; ink on paper","10 1/16 × 6 15/16 in. (25.6 × 17.7 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78638","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.737","False","True","78639","Asian Art","Illustrated book","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1843","1843","1843","Woodblock printed book; ink and color on paper","8 3/4 × 6 1/8 in. (22.3 × 15.6 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78639","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.738a, b","False","True","78640","Asian Art","Illustrated books","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1850","1850","1850","Set of two woodblock printed books; ink on paper","each: 9 × 6 3/16 in. (22.8 × 15.7 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78640","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.739a, b","False","False","78641","Asian Art","Illustrated books","","Japan","","","","","Artist","After","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","20th century.","1900","1999","Set of two woodblock printed books; ink and color on paper","each: 10 1/4 × 7 5/16 in. (26 × 18.5 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78641","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.870","False","True","78760","Asian Art","Illustrated book","","Japan","Edo period (1615–1868)","","","","Artist|Artist|Artist|Artist|Artist","","Kuwagata Keisai|Sakai Hōitsu|Tani Bunchō|Katsushika Hokusai|Ōnishi Chinnen","Japanese, 1764–1824|Japanese, 1761–1828|Japanese, 1763–1840|Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)|1792–1851",", et al","Kuwagata Keisai|Sakai Hōitsu|Tani Bunchō|Katsushika Hokusai|Ōnishi Chinnen","Japanese|Japanese|Japanese|Japanese|Japanese","1764      |1761      |1763      |1760      |1792      ","1824      |1828      |1840      |1849      |1851      ","ca. 1822–34","1822","1834","Woodblock printed book; ink on paper","7 3/8 × 5 1/8 in. (18.7 × 13 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78760","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.875","False","True","78765","Asian Art","Illustrated book","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1843","1843","1843","Woodblock printed book; ink on paper","8 15/16 × 6 1/8 in. (22.7 × 15.6 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78765","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.878","False","True","78768","Asian Art","Illustrated book","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1815","1815","1815","Woodblock printed book; ink on paper","8 7/8 × 6 3/8 in. (22.5 × 16.2 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78768","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.881","False","True","78771","Asian Art","Illustrated book","繪本彩色通　初編|Picture Book on the Use of Coloring, first volume (Ehon saishikitsū shohen)","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1848","1848","1848","Woodblock printed book; ink on paper and color scribbles","7 3/16 × 5 1/16 in. (18.3 × 12.9 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78771","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.882","False","True","78772","Asian Art","Illustrated book","『絵本和漢誉』|Picture Book on Heroes of China and Japan (Ehon wakan no homare)","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1850 (designed ca. 1836; published posthumously)","1836","1850","Woodblock printed book; ink on paper","9 1/16 × 6 3/8 in. (23 × 16.2 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78772","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.717a–e","False","True","78788","Asian Art","Illustrated books","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1809","1809","1809","Set of five woodblock printed books; ink on paper","each: 8 15/16 × 6 5/16 in. (22.7 × 16 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78788","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.718a–f","False","True","78789","Asian Art","Illustrated books","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1810","1810","1810","Set of six woodblock printed books; ink on paper","Other (each): 9 × 6 1/4 in. (22.8 × 15.8 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78789","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.719","False","True","78790","Asian Art","Illustrated book","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1814","1814","1814","Woodblock printed book (orihon, accordion-style); ink and color on paper","10 1/4 × 6 13/16 in. (26 × 17.3 cm)","Purchase, Mary and James G. Wallach Family Foundation Gift, in honor of John T. Carpenter, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78790","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.720a–r","False","True","78791","Asian Art","Illustrated book","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1814–78","1814","1878","Set of nineteen woodblock printed books; ink and color on paper","each approximately: 9 × 6 1/4 in. (22.8 × 15.8 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78791","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.721","False","True","78792","Asian Art","Illustrated book","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1815","1815","1815","Woodblock printed book; ink and color on paper","10 1/4 × 6 7/8 in. (26 × 17.5 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78792","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.722a, b","False","True","78793","Asian Art","Illustrated books","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      "," part I, 1817 and II, 1819","1817","1819","Woodblock printed books; ink on paper","vol. ""kan"": 7 3/16 × 4 15/16 in. (18.2 × 12.6 cm)
vol. ""zen"": 8 3/8 × 5 7/8 in. (21.2 × 14.9 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78793","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.723","False","False","78794","Asian Art","Illustrated book","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1818","1818","1818","Woodblock printed book; ink, color, mica, and metallic pigments on paper","10 1/4 × 6 11/16 in. (26 × 17 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78794","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.724","False","False","78795","Asian Art","Illustrated book","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1819","1819","1819","Woodblock printed book; ink on paper","10 1/4 × 6 3/4 in. (26 × 17.2 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78795","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.725a–c","False","False","78796","Asian Art","Illustrated books","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1819","1819","1819","Set of three woodblock printed books; ink on paper","vol. a: 10 1/16 × 7 3/16 in. (25.5 × 18.2 cm)
vol. b (orange cover): 10 9/16 × 7 3/16 in. (26.8 × 18.2 cm)
vol. c: 10 1/4 × 7 1/16 in. (26 × 18 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78796","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.726","False","True","78797","Asian Art","Illustrated book","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1820","1820","1820","Woodblock printed book; ink and color on paper","10 3/8 × 6 3/4 in. (26.4 × 17.2 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78797","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.727","False","False","78798","Asian Art","Illustrated book","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1820","1820","1820","Woodblock printed book; ink on paper","10 3/8 × 7 1/16 in. (26.4 × 18 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78798","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.728","False","True","78799","Asian Art","Illustrated book","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","1823","1823","1823","Woodblock printed book; ink and color on paper","9 × 6 1/4 in. (22.8 × 15.8 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78799","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
"2013.729a–c","False","True","78800","Asian Art","Illustrated books","","Japan","Edo period (1615–1868)","","","","Artist","","Katsushika Hokusai","Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)","","Katsushika Hokusai","Japanese","1760      ","1849      ","part I, 1828, part II,
1830s, and part III, ca. 1848","1828","1848","Set of three woodblock printed books; ink on paper","each approximately: 8 7/8 × 6 1/16 in. (22.5 × 15.4 cm)","Purchase, Mary and James G. Wallach Foundation Gift, 2013","","","","","","","","","","","","Illustrated Books","","http://www.metmuseum.org/art/collection/search/78800","4/17/2017 8:00:06 AM","Metropolitan Museum of Art, New York, NY"
